job_id,job_title,required_skills,rule_ai_tag,rule_reason
AI11062,AI Specialist,"Azure, SQL, NLP, Docker, AWS",1,规则匹配: AI Specialist
AI11063,AI Specialist,"Statistics, R, SQL, Hadoop",1,规则匹配: AI Specialist
AI11067,AI Architect,"Docker, NLP, Python, Java, Linux",1,规则匹配: AI Architect
AI11069,AI Product Manager,"Computer Vision, MLOps, Java",0,规则匹配: AI Product Manager
AI11071,AI Consultant,"Git, Scala, SQL",0,规则匹配: AI Consultant
AI11072,AI Consultant,"Hadoop, Linux, Docker, Spark",0,规则匹配: AI Consultant
AI11079,AI Architect,"R, SQL, MLOps",1,规则匹配: AI Architect
AI11085,AI Architect,"Deep Learning, Java, R, Git, Data Visualization",1,规则匹配: AI Architect
AI11086,AI Architect,"Python, NLP, Hadoop, MLOps",1,规则匹配: AI Architect
AI11093,AI Consultant,"Java, Hadoop, Tableau, Computer Vision, Deep Learning",0,规则匹配: AI Consultant
AI11094,AI Consultant,"Spark, TensorFlow, MLOps, Scala, Mathematics",0,规则匹配: AI Consultant
AI11095,AI Software Engineer,"SQL, Azure, TensorFlow",1,规则匹配: AI Software Engineer
AI11096,AI Consultant,"GCP, Hadoop, Kubernetes",0,规则匹配: AI Consultant
AI11101,AI Product Manager,"GCP, Docker, Kubernetes, Scala",0,规则匹配: AI Product Manager
AI11104,AI Consultant,"R, SQL, Deep Learning",0,规则匹配: AI Consultant
AI11107,Principal Data Scientist,"Linux, SQL, MLOps, PyTorch",1,Data Scientist with ML skills
AI11109,AI Product Manager,"Data Visualization, R, Kubernetes, SQL, Deep Learning",0,规则匹配: AI Product Manager
AI11120,AI Software Engineer,"SQL, Kubernetes, Spark",1,规则匹配: AI Software Engineer
AI11125,AI Specialist,"Mathematics, Linux, AWS, GCP, Scala",1,规则匹配: AI Specialist
AI11137,Principal Data Scientist,"Scala, Tableau, NLP",1,Data Scientist with ML skills
AI11139,AI Product Manager,"Spark, Python, NLP, TensorFlow, Statistics",0,规则匹配: AI Product Manager
AI11141,AI Consultant,"Linux, Python, NLP",0,规则匹配: AI Consultant
AI11146,Principal Data Scientist,"SQL, Data Visualization, Python",1,Data Scientist default
AI11153,AI Architect,"Java, Scala, Git, Hadoop",1,规则匹配: AI Architect
AI11155,Principal Data Scientist,"TensorFlow, Data Visualization, Spark, Deep Learning, NLP",1,Data Scientist with ML skills
AI11156,AI Architect,"AWS, Python, Hadoop, Git",1,规则匹配: AI Architect
AI11159,AI Consultant,"SQL, Kubernetes, NLP, Python, Hadoop",0,规则匹配: AI Consultant
AI11160,AI Product Manager,"Data Visualization, SQL, Hadoop",0,规则匹配: AI Product Manager
AI11162,AI Specialist,"SQL, Spark, Computer Vision",1,规则匹配: AI Specialist
AI11163,AI Product Manager,"TensorFlow, Kubernetes, Tableau, Mathematics",0,规则匹配: AI Product Manager
AI11169,AI Consultant,"Deep Learning, Java, Kubernetes",0,规则匹配: AI Consultant
AI11170,AI Software Engineer,"Scala, Spark, Linux",1,规则匹配: AI Software Engineer
AI11171,AI Consultant,"Linux, Python, Kubernetes, Deep Learning",0,规则匹配: AI Consultant
AI11174,AI Architect,"SQL, PyTorch, Hadoop",1,规则匹配: AI Architect
AI11176,AI Software Engineer,"Hadoop, Python, GCP, TensorFlow, Kubernetes",1,规则匹配: AI Software Engineer
AI11177,AI Specialist,"R, Kubernetes, Scala, GCP",1,规则匹配: AI Specialist
AI11178,AI Specialist,"Kubernetes, Azure, NLP, AWS",1,规则匹配: AI Specialist
AI11193,AI Consultant,"Spark, Java, Git",0,规则匹配: AI Consultant
AI11197,AI Architect,"Kubernetes, Hadoop, Python, Deep Learning",1,规则匹配: AI Architect
AI11199,AI Product Manager,"Statistics, AWS, Computer Vision",0,规则匹配: AI Product Manager
AI11205,AI Software Engineer,"Mathematics, AWS, Scala, Java, Computer Vision",1,规则匹配: AI Software Engineer
AI11207,AI Specialist,"SQL, Python, Azure, Docker",1,规则匹配: AI Specialist
AI11211,AI Architect,"Tableau, Linux, AWS",1,规则匹配: AI Architect
AI11212,AI Specialist,"Python, Docker, R",1,规则匹配: AI Specialist
AI11213,AI Software Engineer,"TensorFlow, Scala, Kubernetes, Java, Hadoop",1,规则匹配: AI Software Engineer
AI11215,Principal Data Scientist,"R, Spark, PyTorch",1,Data Scientist with ML skills
AI11218,Principal Data Scientist,"Git, Tableau, Scala",0,Data Scientist BI/reporting only
AI11220,AI Architect,"NLP, Kubernetes, Java, Linux, R",1,规则匹配: AI Architect
AI11221,AI Specialist,"SQL, Azure, Hadoop, R, Scala",1,规则匹配: AI Specialist
AI11227,AI Architect,"Python, Data Visualization, R, GCP, Git",1,规则匹配: AI Architect
AI11232,AI Product Manager,"Spark, Python, Kubernetes",0,规则匹配: AI Product Manager
AI11233,AI Architect,"Docker, Computer Vision, Data Visualization, Scala",1,规则匹配: AI Architect
AI11239,AI Consultant,"PyTorch, Kubernetes, Computer Vision, GCP, TensorFlow",0,规则匹配: AI Consultant
AI11243,AI Consultant,"Tableau, SQL, PyTorch",0,规则匹配: AI Consultant
AI11244,AI Specialist,"AWS, Spark, MLOps",1,规则匹配: AI Specialist
AI11246,AI Software Engineer,"SQL, Docker, Tableau, Python",1,规则匹配: AI Software Engineer
AI11251,AI Architect,"SQL, Scala, Statistics",1,规则匹配: AI Architect
AI11255,AI Architect,"R, SQL, PyTorch, TensorFlow, Python",1,规则匹配: AI Architect
AI11256,AI Architect,"Spark, Linux, MLOps",1,规则匹配: AI Architect
AI11257,AI Specialist,"Deep Learning, Scala, Git, Azure, Java",1,规则匹配: AI Specialist
AI11259,AI Product Manager,"TensorFlow, Deep Learning, Kubernetes, Computer Vision",0,规则匹配: AI Product Manager
AI11260,AI Consultant,"Computer Vision, MLOps, Git, Hadoop, Python",0,规则匹配: AI Consultant
AI11262,AI Product Manager,"Spark, SQL, GCP",0,规则匹配: AI Product Manager
AI11263,AI Architect,"Linux, MLOps, Kubernetes",1,规则匹配: AI Architect
AI11267,AI Specialist,"Kubernetes, Java, NLP",1,规则匹配: AI Specialist
AI11269,AI Consultant,"Azure, Tableau, Computer Vision, Deep Learning",0,规则匹配: AI Consultant
AI11274,AI Product Manager,"Data Visualization, Mathematics, TensorFlow, Scala",0,规则匹配: AI Product Manager
AI11275,AI Consultant,"Azure, Kubernetes, Mathematics",0,规则匹配: AI Consultant
AI11277,AI Product Manager,"R, NLP, Python, TensorFlow, MLOps",0,规则匹配: AI Product Manager
AI11282,AI Software Engineer,"Scala, Linux, Statistics",1,规则匹配: AI Software Engineer
AI11285,AI Product Manager,"MLOps, Python, TensorFlow, Docker",0,规则匹配: AI Product Manager
AI11293,AI Software Engineer,"Hadoop, R, TensorFlow",1,规则匹配: AI Software Engineer
AI11301,AI Software Engineer,"Deep Learning, Hadoop, Scala",1,规则匹配: AI Software Engineer
AI11302,AI Architect,"Python, Linux, SQL",1,规则匹配: AI Architect
AI11308,AI Product Manager,"Scala, PyTorch, Computer Vision, Mathematics",0,规则匹配: AI Product Manager
AI11310,AI Software Engineer,"Hadoop, Python, Tableau, Mathematics",1,规则匹配: AI Software Engineer
AI11314,AI Product Manager,"R, Python, Kubernetes, Tableau, Mathematics",0,规则匹配: AI Product Manager
AI11321,AI Architect,"Azure, GCP, Java, PyTorch",1,规则匹配: AI Architect
AI11324,AI Architect,"TensorFlow, R, Java",1,规则匹配: AI Architect
AI11337,AI Architect,"GCP, Mathematics, Data Visualization, Computer Vision",1,规则匹配: AI Architect
AI11338,AI Software Engineer,"Computer Vision, Hadoop, NLP, GCP, SQL",1,规则匹配: AI Software Engineer
AI11343,AI Software Engineer,"SQL, Kubernetes, Spark, Scala, AWS",1,规则匹配: AI Software Engineer
AI11345,AI Architect,"Data Visualization, Tableau, Linux",1,规则匹配: AI Architect
AI11346,AI Software Engineer,"SQL, MLOps, R",1,规则匹配: AI Software Engineer
AI11347,AI Consultant,"R, Kubernetes, Python",0,规则匹配: AI Consultant
AI11348,AI Architect,"Java, Scala, Deep Learning",1,规则匹配: AI Architect
AI11350,Principal Data Scientist,"MLOps, Java, Azure, AWS",1,Data Scientist with ML skills
AI11356,AI Software Engineer,"Data Visualization, Azure, Python, PyTorch, Mathematics",1,规则匹配: AI Software Engineer
AI11359,AI Architect,"Python, Tableau, GCP",1,规则匹配: AI Architect
AI11367,AI Architect,"TensorFlow, PyTorch, Statistics, Linux, AWS",1,规则匹配: AI Architect
AI11368,AI Consultant,"SQL, PyTorch, Docker, MLOps, Spark",0,规则匹配: AI Consultant
AI11369,AI Product Manager,"TensorFlow, SQL, Deep Learning, AWS, R",0,规则匹配: AI Product Manager
AI11370,AI Software Engineer,"NLP, MLOps, Kubernetes, R, Statistics",1,规则匹配: AI Software Engineer
AI11377,AI Specialist,"PyTorch, Docker, Spark",1,规则匹配: AI Specialist
AI11379,AI Consultant,"TensorFlow, Scala, AWS, SQL",0,规则匹配: AI Consultant
AI11381,AI Software Engineer,"Deep Learning, GCP, Azure, Python, NLP",1,规则匹配: AI Software Engineer
AI11382,Principal Data Scientist,"Computer Vision, NLP, PyTorch, GCP",1,Data Scientist with ML skills
AI11386,AI Software Engineer,"Linux, TensorFlow, Statistics",1,规则匹配: AI Software Engineer
AI11392,AI Product Manager,"Azure, Statistics, Computer Vision, Java",0,规则匹配: AI Product Manager
AI11396,AI Software Engineer,"Linux, Computer Vision, Scala, NLP, SQL",1,规则匹配: AI Software Engineer
AI11400,AI Architect,"GCP, AWS, Linux, SQL",1,规则匹配: AI Architect
AI11411,AI Software Engineer,"Computer Vision, Data Visualization, MLOps, Linux, Tableau",1,规则匹配: AI Software Engineer
AI11412,Principal Data Scientist,"Statistics, Computer Vision, PyTorch",1,Data Scientist with ML skills
AI11413,AI Consultant,"Statistics, Azure, R, Data Visualization",0,规则匹配: AI Consultant
AI11414,AI Specialist,"TensorFlow, SQL, Docker",1,规则匹配: AI Specialist
AI11415,AI Product Manager,"Scala, Azure, Data Visualization, Spark, Tableau",0,规则匹配: AI Product Manager
AI11416,AI Specialist,"Java, Hadoop, SQL",1,规则匹配: AI Specialist
AI11420,AI Software Engineer,"GCP, Kubernetes, PyTorch, Scala, TensorFlow",1,规则匹配: AI Software Engineer
AI11423,Principal Data Scientist,"SQL, TensorFlow, NLP, MLOps, Git",1,Data Scientist with ML skills
AI11424,AI Software Engineer,"Computer Vision, Linux, Kubernetes, NLP",1,规则匹配: AI Software Engineer
AI11433,AI Architect,"Computer Vision, MLOps, Java, SQL, GCP",1,规则匹配: AI Architect
AI11438,AI Software Engineer,"Deep Learning, Hadoop, TensorFlow, SQL, Tableau",1,规则匹配: AI Software Engineer
AI11442,AI Consultant,"Java, AWS, GCP",0,规则匹配: AI Consultant
AI11445,Principal Data Scientist,"Hadoop, Python, NLP, Deep Learning",1,Data Scientist with ML skills
AI11448,Principal Data Scientist,"Python, Java, NLP, Docker",1,Data Scientist with ML skills
AI11452,AI Architect,"Docker, Tableau, Python",1,规则匹配: AI Architect
AI11456,AI Product Manager,"Computer Vision, TensorFlow, Linux, Scala, Azure",0,规则匹配: AI Product Manager
AI11463,AI Consultant,"PyTorch, SQL, Kubernetes",0,规则匹配: AI Consultant
AI11466,AI Software Engineer,"Git, SQL, Computer Vision, Deep Learning, PyTorch",1,规则匹配: AI Software Engineer
AI11470,AI Architect,"Python, Data Visualization, Java, Azure",1,规则匹配: AI Architect
AI11474,AI Consultant,"Deep Learning, GCP, R, Hadoop, SQL",0,规则匹配: AI Consultant
AI11475,AI Architect,"AWS, SQL, Data Visualization, Tableau",1,规则匹配: AI Architect
AI11478,AI Product Manager,"Python, TensorFlow, Computer Vision",0,规则匹配: AI Product Manager
AI11482,AI Consultant,"Computer Vision, Linux, Git, Scala, R",0,规则匹配: AI Consultant
AI11486,AI Architect,"Git, SQL, TensorFlow, Kubernetes, R",1,规则匹配: AI Architect
AI11496,AI Specialist,"MLOps, Python, GCP",1,规则匹配: AI Specialist
AI11497,Principal Data Scientist,"Python, TensorFlow, NLP",1,Data Scientist with ML skills
AI11499,Principal Data Scientist,"Python, Scala, Java, NLP",1,Data Scientist with ML skills
AI11501,Principal Data Scientist,"Python, MLOps, AWS, Tableau",1,Data Scientist with ML skills
AI11505,AI Architect,"Kubernetes, R, Data Visualization, GCP",1,规则匹配: AI Architect
AI11515,AI Consultant,"MLOps, Deep Learning, GCP",0,规则匹配: AI Consultant
AI11516,AI Consultant,"PyTorch, TensorFlow, NLP",0,规则匹配: AI Consultant
AI11521,AI Product Manager,"SQL, Kubernetes, Git, Deep Learning, AWS",0,规则匹配: AI Product Manager
AI11526,Principal Data Scientist,"Python, TensorFlow, PyTorch",1,Data Scientist with ML skills
AI11529,AI Specialist,"Spark, Git, PyTorch, MLOps",1,规则匹配: AI Specialist
AI11532,Principal Data Scientist,"PyTorch, Hadoop, Mathematics",1,Data Scientist with ML skills
AI11534,AI Software Engineer,"R, SQL, NLP",1,规则匹配: AI Software Engineer
AI11535,AI Architect,"Statistics, R, Python, Mathematics",1,规则匹配: AI Architect
AI11537,AI Software Engineer,"TensorFlow, Python, Data Visualization",1,规则匹配: AI Software Engineer
AI11538,AI Software Engineer,"Linux, Scala, AWS",1,规则匹配: AI Software Engineer
AI11540,AI Specialist,"NLP, Kubernetes, Python, Azure",1,规则匹配: AI Specialist
AI11544,Principal Data Scientist,"SQL, Computer Vision, Java, TensorFlow",1,Data Scientist with ML skills
AI11547,AI Specialist,"Linux, Spark, Deep Learning",1,规则匹配: AI Specialist
AI11550,AI Consultant,"Spark, Scala, Linux, Python",0,规则匹配: AI Consultant
AI11551,AI Architect,"Spark, Git, Python, TensorFlow",1,规则匹配: AI Architect
AI11552,AI Specialist,"NLP, TensorFlow, AWS, MLOps, SQL",1,规则匹配: AI Specialist
AI11553,AI Software Engineer,"Docker, NLP, Scala, Data Visualization, MLOps",1,规则匹配: AI Software Engineer
AI11556,AI Architect,"AWS, Computer Vision, GCP, Python, TensorFlow",1,规则匹配: AI Architect
AI11558,AI Specialist,"Git, Scala, Spark, PyTorch, Docker",1,规则匹配: AI Specialist
AI11563,AI Specialist,"Kubernetes, Java, SQL, Git, PyTorch",1,规则匹配: AI Specialist
AI11568,AI Specialist,"Python, MLOps, Tableau, GCP, Git",1,规则匹配: AI Specialist
AI11570,AI Specialist,"Azure, TensorFlow, Git",1,规则匹配: AI Specialist
AI11571,AI Product Manager,"Kubernetes, Azure, AWS, Scala, Git",0,规则匹配: AI Product Manager
AI11573,Principal Data Scientist,"Git, Hadoop, NLP, Scala",1,Data Scientist with ML skills
AI11575,Principal Data Scientist,"GCP, Kubernetes, Computer Vision, Mathematics",1,Data Scientist with ML skills
AI11578,Principal Data Scientist,"Java, Scala, GCP",1,Data Scientist default
AI11580,AI Software Engineer,"R, Computer Vision, Git",1,规则匹配: AI Software Engineer
AI11581,AI Software Engineer,"Tableau, TensorFlow, Docker",1,规则匹配: AI Software Engineer
AI11583,AI Product Manager,"Docker, GCP, Scala, MLOps, R",0,规则匹配: AI Product Manager
AI11594,AI Consultant,"Python, Git, NLP, SQL, TensorFlow",0,规则匹配: AI Consultant
AI11597,AI Software Engineer,"SQL, GCP, Linux",1,规则匹配: AI Software Engineer
AI11599,AI Architect,"Python, TensorFlow, Azure, Computer Vision",1,规则匹配: AI Architect
AI11605,AI Specialist,"SQL, Java, Mathematics",1,规则匹配: AI Specialist
AI11608,AI Specialist,"Tableau, Kubernetes, Statistics, Python, Git",1,规则匹配: AI Specialist
AI11609,AI Specialist,"PyTorch, Spark, R, Mathematics, Computer Vision",1,规则匹配: AI Specialist
AI11610,AI Product Manager,"Git, Azure, SQL, Statistics, Linux",0,规则匹配: AI Product Manager
AI11611,AI Architect,"Data Visualization, Linux, SQL",1,规则匹配: AI Architect
AI11613,AI Specialist,"Data Visualization, Scala, AWS",1,规则匹配: AI Specialist
AI11616,AI Product Manager,"Git, Hadoop, Docker, Data Visualization, Java",0,规则匹配: AI Product Manager
AI11618,Principal Data Scientist,"NLP, Python, Kubernetes",1,Data Scientist with ML skills
AI11620,AI Software Engineer,"Python, Azure, Kubernetes, Statistics, Docker",1,规则匹配: AI Software Engineer
AI11622,AI Specialist,"Linux, NLP, Hadoop, Spark, Git",1,规则匹配: AI Specialist
AI11629,AI Architect,"Python, R, MLOps, Data Visualization",1,规则匹配: AI Architect
AI11630,Principal Data Scientist,"Linux, Tableau, R, Computer Vision",1,Data Scientist with ML skills
AI11631,AI Product Manager,"SQL, Azure, GCP",0,规则匹配: AI Product Manager
AI11632,AI Architect,"TensorFlow, Tableau, Git",1,规则匹配: AI Architect
AI11634,AI Architect,"MLOps, Scala, Statistics",1,规则匹配: AI Architect
AI11636,AI Specialist,"Spark, Python, Hadoop, Tableau",1,规则匹配: AI Specialist
AI11637,Principal Data Scientist,"AWS, Linux, MLOps, Tableau, Statistics",1,Data Scientist with ML skills
AI11640,AI Specialist,"Git, R, Hadoop, Tableau",1,规则匹配: AI Specialist
AI11641,AI Consultant,"MLOps, NLP, Statistics, PyTorch, SQL",0,规则匹配: AI Consultant
AI11651,AI Consultant,"Deep Learning, SQL, Git",0,规则匹配: AI Consultant
AI11655,AI Product Manager,"Python, Java, Git",0,规则匹配: AI Product Manager
AI11660,AI Consultant,"Kubernetes, PyTorch, Deep Learning, GCP, Scala",0,规则匹配: AI Consultant
AI11661,AI Product Manager,"Hadoop, Linux, TensorFlow, Python, AWS",0,规则匹配: AI Product Manager
AI11662,Principal Data Scientist,"AWS, Spark, GCP, Tableau, Statistics",0,Data Scientist BI/reporting only
AI11664,AI Software Engineer,"Scala, Java, AWS, Data Visualization, Mathematics",1,规则匹配: AI Software Engineer
AI11665,AI Product Manager,"Mathematics, PyTorch, MLOps",0,规则匹配: AI Product Manager
AI11669,AI Product Manager,"Deep Learning, Linux, Hadoop, Python",0,规则匹配: AI Product Manager
AI11677,AI Specialist,"Tableau, Data Visualization, PyTorch",1,规则匹配: AI Specialist
AI11679,AI Consultant,"R, Tableau, Kubernetes, SQL",0,规则匹配: AI Consultant
AI11682,Principal Data Scientist,"Azure, Tableau, Mathematics",0,Data Scientist BI/reporting only
AI11683,Principal Data Scientist,"Python, Deep Learning, Computer Vision, NLP, Kubernetes",1,Data Scientist with ML skills
AI11688,AI Product Manager,"Statistics, Tableau, AWS, Git",0,规则匹配: AI Product Manager
AI11689,AI Architect,"R, Linux, Mathematics, SQL, Git",1,规则匹配: AI Architect
AI11694,AI Consultant,"Linux, Deep Learning, NLP, Computer Vision, R",0,规则匹配: AI Consultant
AI11695,AI Product Manager,"Kubernetes, Deep Learning, Azure, GCP, TensorFlow",0,规则匹配: AI Product Manager
AI11697,AI Specialist,"SQL, TensorFlow, GCP",1,规则匹配: AI Specialist
AI11698,AI Architect,"Python, Hadoop, Java, PyTorch",1,规则匹配: AI Architect
AI11700,Principal Data Scientist,"R, SQL, Azure, Linux, Hadoop",1,Data Scientist default
AI11706,Principal Data Scientist,"Spark, AWS, Tableau, Data Visualization",0,Data Scientist BI/reporting only
AI11711,AI Software Engineer,"Git, Kubernetes, PyTorch",1,规则匹配: AI Software Engineer
AI11718,AI Product Manager,"Python, Docker, MLOps, TensorFlow",0,规则匹配: AI Product Manager
AI11721,Principal Data Scientist,"Hadoop, Git, Kubernetes, GCP, Docker",1,Data Scientist default
AI11725,Principal Data Scientist,"Deep Learning, SQL, R",1,Data Scientist with ML skills
AI11727,AI Architect,"Linux, AWS, Scala",1,规则匹配: AI Architect
AI11732,AI Consultant,"Python, AWS, TensorFlow, Hadoop, Spark",0,规则匹配: AI Consultant
AI11739,AI Architect,"NLP, Python, Git, Computer Vision, Java",1,规则匹配: AI Architect
AI11742,AI Software Engineer,"Kubernetes, Deep Learning, Java, Statistics, Linux",1,规则匹配: AI Software Engineer
AI11744,AI Architect,"Kubernetes, Python, SQL, Hadoop",1,规则匹配: AI Architect
AI11748,AI Software Engineer,"R, Docker, GCP",1,规则匹配: AI Software Engineer
AI11750,AI Specialist,"Git, Data Visualization, Hadoop",1,规则匹配: AI Specialist
AI11751,AI Consultant,"Scala, Mathematics, Deep Learning, GCP, Docker",0,规则匹配: AI Consultant
AI11753,AI Specialist,"SQL, Statistics, TensorFlow, Scala, Linux",1,规则匹配: AI Specialist
AI11755,AI Software Engineer,"Docker, R, Computer Vision",1,规则匹配: AI Software Engineer
AI11760,AI Consultant,"Docker, Python, GCP, MLOps",0,规则匹配: AI Consultant
AI11762,AI Product Manager,"Linux, Kubernetes, GCP, Hadoop",0,规则匹配: AI Product Manager
AI11775,Principal Data Scientist,"Python, TensorFlow, PyTorch",1,Data Scientist with ML skills
AI11776,Principal Data Scientist,"Docker, Hadoop, Mathematics, Python",1,Data Scientist default
AI11778,AI Architect,"Tableau, Git, SQL",1,规则匹配: AI Architect
AI11781,AI Product Manager,"R, Docker, Statistics",0,规则匹配: AI Product Manager
AI11782,Principal Data Scientist,"NLP, Linux, Scala",1,Data Scientist with ML skills
AI11791,Principal Data Scientist,"Linux, Scala, NLP, MLOps, Hadoop",1,Data Scientist with ML skills
AI11793,AI Software Engineer,"SQL, Data Visualization, PyTorch, GCP, Docker",1,规则匹配: AI Software Engineer
AI11799,AI Consultant,"NLP, Mathematics, Data Visualization, Azure",0,规则匹配: AI Consultant
AI11800,AI Software Engineer,"Git, Linux, Java, TensorFlow",1,规则匹配: AI Software Engineer
AI11802,AI Consultant,"NLP, MLOps, Hadoop",0,规则匹配: AI Consultant
AI11803,AI Software Engineer,"Tableau, Deep Learning, SQL, Git",1,规则匹配: AI Software Engineer
AI11812,Principal Data Scientist,"TensorFlow, PyTorch, Deep Learning",1,Data Scientist with ML skills
AI11813,AI Specialist,"TensorFlow, Hadoop, Azure, Computer Vision, NLP",1,规则匹配: AI Specialist
AI11819,AI Consultant,"Hadoop, TensorFlow, Scala",0,规则匹配: AI Consultant
AI11825,Principal Data Scientist,"Java, Mathematics, Python, Scala, Linux",1,Data Scientist default
AI11827,Principal Data Scientist,"Docker, Azure, Python, Kubernetes",1,Data Scientist default
AI11833,AI Consultant,"MLOps, Tableau, SQL",0,规则匹配: AI Consultant
AI11834,AI Specialist,"R, Hadoop, Mathematics, AWS, MLOps",1,规则匹配: AI Specialist
AI11838,AI Product Manager,"Java, PyTorch, TensorFlow, Computer Vision, Git",0,规则匹配: AI Product Manager
AI11839,Principal Data Scientist,"SQL, Git, Data Visualization, PyTorch",1,Data Scientist with ML skills
AI11844,AI Architect,"Computer Vision, Linux, TensorFlow, Java",1,规则匹配: AI Architect
AI11853,AI Product Manager,"Java, NLP, AWS",0,规则匹配: AI Product Manager
AI11859,AI Product Manager,"Computer Vision, PyTorch, Scala",0,规则匹配: AI Product Manager
AI11866,AI Consultant,"Spark, Python, NLP, Deep Learning, Computer Vision",0,规则匹配: AI Consultant
AI11868,AI Architect,"Azure, TensorFlow, Deep Learning, Data Visualization",1,规则匹配: AI Architect
AI11871,AI Software Engineer,"Kubernetes, Git, Hadoop, Java, Scala",1,规则匹配: AI Software Engineer
AI11878,AI Specialist,"Azure, Kubernetes, GCP, Spark",1,规则匹配: AI Specialist
AI11883,AI Product Manager,"Kubernetes, Computer Vision, Spark, PyTorch, AWS",0,规则匹配: AI Product Manager
AI11889,AI Product Manager,"Computer Vision, Data Visualization, GCP",0,规则匹配: AI Product Manager
AI11894,Principal Data Scientist,"Azure, Python, Deep Learning, TensorFlow, PyTorch",1,Data Scientist with ML skills
AI11895,AI Specialist,"Spark, Kubernetes, PyTorch, Computer Vision, GCP",1,规则匹配: AI Specialist
AI11905,AI Specialist,"NLP, Docker, Kubernetes, TensorFlow",1,规则匹配: AI Specialist
AI11910,AI Consultant,"Data Visualization, Java, Python, TensorFlow",0,规则匹配: AI Consultant
AI11912,AI Product Manager,"Spark, Python, Data Visualization, Statistics",0,规则匹配: AI Product Manager
AI11918,AI Software Engineer,"Java, Hadoop, Docker, Kubernetes",1,规则匹配: AI Software Engineer
AI11919,AI Consultant,"AWS, Python, Statistics",0,规则匹配: AI Consultant
AI11920,AI Specialist,"Computer Vision, TensorFlow, SQL",1,规则匹配: AI Specialist
AI11924,AI Product Manager,"Tableau, Kubernetes, TensorFlow, Git",0,规则匹配: AI Product Manager
AI11926,Principal Data Scientist,"Scala, Docker, Deep Learning",1,Data Scientist with ML skills
AI11930,AI Software Engineer,"Mathematics, Statistics, Data Visualization, Computer Vision, GCP",1,规则匹配: AI Software Engineer
AI11931,AI Product Manager,"Kubernetes, Computer Vision, Scala",0,规则匹配: AI Product Manager
AI11932,Principal Data Scientist,"Azure, Python, Deep Learning, Computer Vision, Statistics",1,Data Scientist with ML skills
AI11934,AI Product Manager,"AWS, Tableau, Data Visualization, TensorFlow, Azure",0,规则匹配: AI Product Manager
AI11935,AI Specialist,"MLOps, Python, Java, Hadoop",1,规则匹配: AI Specialist
AI11937,Principal Data Scientist,"Linux, Tableau, Python, TensorFlow",1,Data Scientist with ML skills
AI11940,AI Product Manager,"Java, Kubernetes, Azure, Mathematics",0,规则匹配: AI Product Manager
AI11942,AI Software Engineer,"Kubernetes, GCP, Python",1,规则匹配: AI Software Engineer
AI11944,AI Software Engineer,"Python, Git, TensorFlow, GCP, PyTorch",1,规则匹配: AI Software Engineer
AI11960,AI Consultant,"Azure, Java, NLP",0,规则匹配: AI Consultant
AI11967,AI Consultant,"SQL, Python, Mathematics, Tableau",0,规则匹配: AI Consultant
AI11973,AI Consultant,"Computer Vision, Kubernetes, SQL, Deep Learning, Data Visualization",0,规则匹配: AI Consultant
AI11976,AI Product Manager,"Java, Python, SQL",0,规则匹配: AI Product Manager
AI11990,AI Consultant,"Java, R, Spark, Computer Vision",0,规则匹配: AI Consultant
AI11998,AI Software Engineer,"Java, SQL, MLOps, Computer Vision",1,规则匹配: AI Software Engineer
AI12000,AI Product Manager,"Spark, Git, MLOps, Docker",0,规则匹配: AI Product Manager
AI12005,AI Product Manager,"PyTorch, MLOps, Git, Deep Learning",0,规则匹配: AI Product Manager
AI12008,AI Software Engineer,"SQL, PyTorch, GCP",1,规则匹配: AI Software Engineer
AI12014,Principal Data Scientist,"Tableau, Linux, Java, Azure, PyTorch",1,Data Scientist with ML skills
AI12018,AI Specialist,"Python, GCP, SQL, TensorFlow",1,规则匹配: AI Specialist
AI12027,AI Architect,"NLP, Git, Linux, Data Visualization",1,规则匹配: AI Architect
AI12032,Principal Data Scientist,"PyTorch, AWS, Computer Vision",1,Data Scientist with ML skills
AI12033,AI Architect,"AWS, Kubernetes, Scala",1,规则匹配: AI Architect
AI12035,AI Software Engineer,"Kubernetes, Python, TensorFlow, Data Visualization, Linux",1,规则匹配: AI Software Engineer
AI12038,AI Software Engineer,"SQL, Kubernetes, Computer Vision",1,规则匹配: AI Software Engineer
AI12039,Principal Data Scientist,"TensorFlow, Scala, Azure, SQL",1,Data Scientist with ML skills
AI12042,AI Product Manager,"PyTorch, Spark, Linux",0,规则匹配: AI Product Manager
AI12045,Principal Data Scientist,"Mathematics, Hadoop, Docker",1,Data Scientist default
AI12046,Principal Data Scientist,"PyTorch, Azure, Data Visualization, TensorFlow",1,Data Scientist with ML skills
AI12047,AI Software Engineer,"Deep Learning, PyTorch, Spark",1,规则匹配: AI Software Engineer
AI12050,AI Software Engineer,"Linux, PyTorch, Hadoop, Azure, Java",1,规则匹配: AI Software Engineer
AI12053,AI Specialist,"AWS, PyTorch, GCP, SQL, Docker",1,规则匹配: AI Specialist
AI12056,AI Specialist,"MLOps, Tableau, Java",1,规则匹配: AI Specialist
AI12063,AI Software Engineer,"Scala, Python, Azure",1,规则匹配: AI Software Engineer
AI12064,Principal Data Scientist,"TensorFlow, Tableau, Linux, PyTorch, Java",1,Data Scientist with ML skills
AI12071,AI Architect,"Linux, PyTorch, NLP",1,规则匹配: AI Architect
